price,make,model,year,mileage,engine_size,horsepower,fuel,transmission,drive_type,color,city,seller_type,doors,owners,accident,condition,service_history,trim,tuv_months,consumption_l_per_100km
13743.87,Ford,Focus,2023,28987,1.5,100,hybrid,manual,front,grey,Bonn,dealer,4,4,no,excellent,full,sport,4.4,4.1
5028.26,BMW,X3,2015,238673,3.0,210,diesel,automatic,all,black,Stuttgart,private,4,3,no,fair,partial,m_sport,8.6,8.0
19668.92,Ford,Mondeo,2023,35758,2.0,140,diesel,manual,all,white,Nuernberg,private,5,2,no,excellent,full,sport,7.5,5.8
18013.75,Mercedes-Benz,EQS,2015,155701,2.0,110,diesel,manual,all,silver,Stuttgart,dealer,4,2,no,good,full,base,8.7,4.8
17741.77,Skoda,Superb L&K,2022,34203,1.5,100,petrol,automatic,front,red,Essen,private,4,1,no,excellent,full,sport,0.0,5.9
12257.08,Skoda,Fabia,2024,30977,2.0,180,petrol,automatic,front,white,Dresden,dealer,5,1,no,excellent,full,base,13.2,7.7
20645.68,BMW,X1,2022,70771,4.0,300,petrol,automatic,all,red,Bremen,private,4,1,no,excellent,full,sport,18.8,11.2
19050.18,Skoda,Superb,2024,82773,4.0,300,petrol,automatic,front,black,Nuernberg,dealer,4,1,no,good,full,sport,6.7,12.6
8244.38,Seat,Leon,2013,81330,0.0,200,electric,manual,front,red,Frankfurt,private,5,1,no,good,partial,base,6.6,17.3
75844.43,Porsche,911,2021,110571,4.0,300,petrol,automatic,rear,black,Stuttgart,dealer,4,1,no,good,full,s_line,3.3,12.3
4968.73,Opel,Grandland,2011,154990,3.0,210,diesel,manual,front,white,Bonn,dealer,4,2,yes,fair,full,sport,12.3,6.6
9584.17,Mercedes-Benz,EQS,2009,134346,3.0,210,diesel,manual,rear,grey,Dresden,private,4,2,yes,good,partial,base,14.1,8.4
24307.5,Skoda,Superb,2022,59964,2.5,180,hybrid,automatic,all,silver,Dresden,dealer,4,1,no,excellent,full,sport,20.6,4.2
5400.85,BMW,i4,2018,209368,3.0,180,diesel,automatic,rear,black,Dresden,dealer,5,1,no,fair,none,sport,3.5,6.0
2750.55,Mercedes-Benz,EQA,2013,242344,1.6,90,diesel,automatic,front,silver,Cologne,private,5,3,yes,fair,full,amg,2.8,5.5
18948.97,Opel,Zafira,2023,34285,0.0,150,electric,manual,all,black,Munich,dealer,4,1,no,excellent,full,sport,17.4,16.0
14148.71,Mercedes-Benz,EQA,2021,102432,2.0,140,diesel,automatic,rear,silver,Bonn,dealer,5,6,no,good,full,base,5.2,5.1
27499.91,Volkswagen,Passat CC,2022,65249,0.0,150,electric,manual,all,black,Munich,dealer,4,2,no,excellent,full,base,6.3,15.2
98641.5,Porsche,Boxster,2025,20439,2.0,140,diesel,manual,all,red,Bonn,dealer,4,4,no,excellent,full,s_line,12.3,4.2
89992.29,Porsche,911,2024,21345,3.0,180,diesel,automatic,rear,silver,Frankfurt,private,5,6,yes,good,full,sport,22.4,5.9
8744.72,Ford,Fiesta,2024,33968,4.0,300,petrol,manual,all,silver,Cologne,dealer,4,6,no,excellent,full,sport,5.8,11.3
17028.14,BMW,4er,2021,64056,2.0,140,hybrid,automatic,all,grey,Munich,dealer,5,2,no,excellent,none,base,9.7,3.9
17960.03,Audi,Q3,2021,68374,1.6,90,diesel,manual,all,silver,Dortmund,dealer,3,2,no,excellent,full,s_line,12.1,4.8
15517.88,Volkswagen,Golf GTI,2017,117631,1.4,90,petrol,automatic,all,silver,Muenster,dealer,5,1,no,good,partial,sport,20.0,5.1
14917.51,Skoda,Karoq,2023,82773,3.0,220,petrol,automatic,front,white,Hamburg,private,4,1,no,excellent,full,base,16.6,9.7
13365.68,Skoda,Kamiq,2023,23682,0.0,250,electric,automatic,front,blue,Stuttgart,private,5,4,no,excellent,full,sport,3.6,19.9
3793.31,Ford,Focus,2016,335894,2.0,140,petrol,manual,all,black,Munich,dealer,4,1,no,fair,none,base,7.6,7.8
8097.01,Ford,Puma,2020,50260,2.0,110,diesel,automatic,all,white,Leipzig,private,4,2,no,excellent,none,sport,2.1,4.9
145464.52,Porsche,911,2024,29043,0.0,250,electric,automatic,all,white,Leipzig,dealer,4,4,no,excellent,full,s_line,1.6,19.4
12290.66,Ford,Puma,2020,51792,2.0,110,diesel,automatic,front,white,Hamburg,private,5,1,no,excellent,full,base,22.4,5.2
9846.38,Volkswagen,T-Roc,2022,55257,1.6,110,petrol,automatic,front,red,Hannover,dealer,4,5,yes,good,full,base,8.6,6.0
5293.41,Opel,Zafira,2014,105641,1.6,90,diesel,manual,front,black,Cologne,dealer,4,6,no,excellent,partial,sport,1.9,4.0
3663.74,Seat,Ateca,2009,350000,0.0,250,electric,automatic,rear,blue,Frankfurt,dealer,5,3,yes,fair,none,base,3.7,19.7
38414.43,Mercedes-Benz,SLK,2022,51512,3.0,210,hybrid,automatic,all,blue,Stuttgart,dealer,5,1,no,excellent,full,sport,3.6,5.5
6699.2,Seat,Ibiza,2020,102860,3.0,180,diesel,manual,all,silver,Hannover,private,3,1,no,good,full,sport,18.1,6.7
9038.34,Seat,Ateca,2018,154436,2.0,110,diesel,automatic,all,grey,Frankfurt,dealer,4,1,no,good,partial,sport,5.6,5.4
8274.15,Seat,Arona,2019,106318,3.0,180,diesel,manual,all,white,Bielefeld,private,4,2,no,excellent,full,base,14.4,6.5
20103.26,Audi,A5,2021,123181,2.0,140,diesel,manual,all,black,Munich,dealer,4,1,no,excellent,full,sport,16.7,5.9
103973.82,Porsche,Panamera,2024,21090,1.5,100,hybrid,manual,front,white,Hamburg,private,4,4,no,excellent,full,sport,17.8,4.9
39567.76,BMW,5er,2024,32372,2.0,140,hybrid,automatic,rear,grey,Essen,dealer,5,2,no,excellent,full,base,11.6,4.4
38015.67,BMW,4er,2025,22645,3.0,220,petrol,automatic,front,silver,Stuttgart,dealer,4,5,no,excellent,full,sport,12.6,9.8
48539.3,Volkswagen,Passat CC,2024,19860,0.0,150,electric,automatic,front,white,Dortmund,dealer,3,1,no,excellent,full,sport,13.2,17.1
53409.23,Porsche,911,2019,170021,2.0,140,diesel,automatic,front,silver,Munich,private,5,2,no,good,full,base,11.7,5.7
8571.34,Ford,Focus,2022,30405,1.6,110,petrol,automatic,front,grey,Essen,dealer,5,5,no,excellent,full,base,0.0,6.5
7813.22,Skoda,Fabia,2021,57499,2.5,180,hybrid,manual,front,silver,Duesseldorf,dealer,4,2,no,excellent,full,sport,4.0,5.0
1765.12,Mercedes-Benz,A-Klasse,2013,260808,1.2,70,petrol,manual,all,silver,Dortmund,private,4,6,no,fair,none,base,3.8,5.5
3088.73,Mercedes-Benz,GLE,2009,285126,1.6,90,diesel,automatic,rear,silver,Hannover,dealer,4,6,yes,fair,partial,base,10.7,5.2
12446.59,Seat,Leon Cupra,2020,77590,2.0,110,diesel,automatic,front,white,Berlin,dealer,4,1,no,excellent,none,sport,10.1,5.2
17556.07,Porsche,Boxster,2016,192706,1.5,100,hybrid,automatic,all,red,Frankfurt,dealer,5,4,no,good,full,s_line,1.0,3.3
6155.99,Skoda,Octavia,2018,236143,0.0,250,electric,automatic,all,blue,Munich,dealer,4,4,yes,fair,full,sport,10.7,19.8
7735.15,Opel,Astra,2019,109563,3.0,210,hybrid,automatic,front,red,Hannover,dealer,5,2,yes,good,full,base,12.7,5.3
42270.73,BMW,5er,2023,54609,3.0,210,diesel,automatic,rear,blue,Duesseldorf,dealer,4,1,no,excellent,full,s_line,11.9,7.0
14528.96,Mercedes-Benz,GLA,2023,43489,4.0,300,petrol,automatic,all,silver,Bonn,dealer,4,6,no,excellent,full,amg,0.0,11.8
32800.95,Mercedes-Benz,CLS,2022,22089,3.0,220,petrol,automatic,front,red,Essen,dealer,4,2,no,excellent,full,base,14.1,9.7
15280.82,Seat,Arona,2024,23142,0.0,200,electric,automatic,all,green,Dresden,dealer,4,3,no,excellent,full,base,23.9,18.4
56642.44,Mercedes-Benz,CLS,2025,31693,4.0,300,petrol,automatic,front,red,Munich,private,5,2,no,excellent,full,s_line,12.5,11.6
19838.39,Audi,A7,2021,94878,2.0,140,diesel,manual,all,blue,Duesseldorf,dealer,4,2,no,good,full,base,10.3,6.0
61601.23,Porsche,Macan,2024,17083,2.0,110,diesel,manual,all,grey,Nuernberg,dealer,4,6,no,excellent,full,s_line,10.8,5.5
4597.91,Seat,Leon,2012,168680,0.0,100,electric,manual,rear,white,Frankfurt,dealer,4,2,no,good,none,base,0.0,13.6
11036.7,Volkswagen,Golf GTI,2019,86293,3.0,210,hybrid,manual,front,blue,Cologne,private,4,3,no,good,partial,sport,2.4,4.7
9769.59,Opel,Insignia,2014,137640,1.5,100,hybrid,automatic,all,silver,Frankfurt,dealer,4,1,no,good,partial,base,11.4,3.6
8784.4,Seat,Ateca,2020,115620,3.0,180,diesel,automatic,front,grey,Nuernberg,private,3,1,no,good,none,base,17.5,6.3
9248.55,Seat,Leon Cupra,2019,79525,1.0,60,petrol,manual,rear,red,Hannover,private,4,2,no,excellent,full,base,0.0,5.4
10384.3,Skoda,Fabia,2023,52869,3.0,210,diesel,automatic,front,white,Duesseldorf,dealer,4,2,no,excellent,full,sport,3.3,7.7
8291.01,Seat,Ibiza,2023,54436,4.0,300,petrol,automatic,front,red,Leipzig,dealer,4,2,no,excellent,full,sport,10.8,12.0
5624.55,Ford,Puma,2020,230177,3.0,210,hybrid,automatic,all,black,Essen,dealer,4,2,no,fair,partial,sport,6.4,6.7
2563.27,Mercedes-Benz,E-Klasse,2006,350000,2.0,140,diesel,automatic,rear,white,Stuttgart,dealer,4,1,yes,fair,none,sport,6.9,6.0
10299.73,Mercedes-Benz,GLC,2016,95678,1.6,110,petrol,automatic,front,silver,Stuttgart,private,5,2,no,excellent,partial,sport,8.5,7.0
17125.62,Seat,Ibiza,2025,32292,0.0,200,electric,automatic,front,silver,Muenster,private,5,1,no,excellent,full,sport,23.6,17.6
7380.41,Porsche,Cayman,2004,350000,1.6,90,diesel,manual,all,silver,Berlin,dealer,4,1,no,fair,partial,s_line,5.2,5.5
18884.57,BMW,4er,2021,75449,3.0,180,diesel,automatic,all,green,Hamburg,private,5,1,no,excellent,full,sport,7.0,6.4
2066.74,Mercedes-Benz,GLA,2001,316869,3.0,210,diesel,manual,all,white,Cologne,dealer,4,2,no,fair,partial,amg,9.4,7.5
2449.74,BMW,X3,2004,192962,3.0,180,diesel,manual,rear,black,Frankfurt,dealer,5,3,no,fair,none,sport,1.4,6.2
5801.77,Ford,Fiesta,2017,60894,3.0,180,diesel,automatic,all,white,Frankfurt,private,4,6,no,excellent,full,sport,17.4,4.8
8383.93,Skoda,Karoq,2018,184902,3.0,210,diesel,manual,all,grey,Hannover,dealer,4,2,no,good,full,sport,9.0,6.7
11541.83,Skoda,Karoq,2020,129813,3.0,180,diesel,automatic,all,red,Dortmund,dealer,5,1,no,good,full,sport,6.1,6.6
18362.75,Ford,Puma,2024,35644,2.5,180,hybrid,automatic,front,grey,Stuttgart,dealer,4,3,no,excellent,full,sport,5.5,4.6
2876.24,Seat,Ibiza,2015,350000,1.6,90,diesel,automatic,front,red,Stuttgart,dealer,5,3,no,fair,full,sport,5.4,4.8
4220.65,BMW,X6,2013,205685,2.0,140,diesel,manual,front,red,Duesseldorf,private,3,3,yes,fair,partial,sport,11.3,5.2
2203.65,BMW,1er,2009,242636,1.5,100,hybrid,automatic,all,grey,Berlin,private,5,1,no,fair,partial,base,11.0,5.1
33193.5,Volkswagen,ID.4,2023,38978,3.0,180,diesel,manual,front,grey,Dortmund,dealer,4,1,no,excellent,full,sport,19.3,6.6
7882.3,Seat,Arona,2021,83925,0.0,150,electric,manual,front,white,Dresden,dealer,4,4,no,excellent,none,base,19.9,15.6
8105.79,Seat,Tarraco,2017,138758,2.0,140,diesel,automatic,front,black,Bonn,dealer,4,5,no,excellent,partial,sport,5.6,6.0
19744.36,Mercedes-Benz,EQA,2020,54831,4.0,300,petrol,automatic,all,red,Munich,dealer,5,1,no,excellent,full,sport,17.5,11.6
6747.4,Ford,Kuga,2021,82637,2.0,110,diesel,automatic,front,grey,Essen,dealer,5,2,yes,good,none,base,3.2,5.2
10932.41,Ford,Kuga,2021,103662,2.0,140,petrol,automatic,rear,white,Bielefeld,private,4,4,no,excellent,full,base,3.1,7.6
11640.46,Mercedes-Benz,B-Klasse,2020,101913,3.0,180,diesel,manual,all,black,Stuttgart,dealer,4,1,no,excellent,full,amg,2.3,5.3
14144.66,Skoda,Octavia RS,2021,120835,1.4,90,petrol,manual,all,silver,Dresden,dealer,5,3,no,excellent,full,sport,15.8,5.2
9204.33,Volkswagen,Golf GTI,2019,141156,2.0,180,petrol,manual,all,grey,Duesseldorf,dealer,4,5,no,good,full,sport,8.8,7.4
11593.17,Opel,Astra,2021,84648,3.0,210,hybrid,manual,rear,red,Bonn,dealer,4,1,no,excellent,full,sport,6.7,5.4
8598.26,BMW,iX,2006,146186,0.0,200,electric,manual,all,black,Hamburg,dealer,4,2,no,good,partial,base,0.0,19.0
14907.74,Skoda,Octavia,2021,96049,3.0,210,hybrid,manual,all,white,Bielefeld,dealer,4,2,no,excellent,full,sport,7.8,4.9
14251.2,Opel,Zafira,2023,25113,2.0,140,hybrid,automatic,all,white,Nuernberg,dealer,4,2,yes,good,full,sport,21.4,5.3
1963.73,Skoda,Octavia,1996,350000,1.6,90,diesel,manual,all,red,Nuernberg,dealer,5,1,no,fair,none,base,1.0,4.3
14801.94,Skoda,Enyaq,2023,67688,1.6,110,petrol,manual,all,silver,Hannover,private,4,1,yes,good,full,sport,0.7,6.5
2548.69,Skoda,Kamiq,2010,327921,3.0,180,diesel,manual,front,grey,Bremen,dealer,4,1,yes,fair,partial,base,2.0,6.4
4883.68,Volkswagen,Passat CC,2011,350000,1.5,100,hybrid,automatic,front,silver,Hannover,dealer,4,1,yes,fair,none,base,2.7,4.3
30579.31,Audi,A4,2024,25425,0.0,250,electric,automatic,rear,red,Dortmund,dealer,4,6,no,excellent,full,s_line,13.9,18.8
11400.8,Opel,Insignia,2021,40348,4.0,300,petrol,manual,all,white,Munich,dealer,4,6,no,excellent,full,sport,8.5,11.7
23158.18,Seat,Leon Cupra,2024,13998,3.0,210,hybrid,manual,front,black,Duesseldorf,dealer,4,3,no,excellent,full,sport,8.8,3.8
25003.21,Skoda,Kodiaq RS,2023,27827,2.0,180,petrol,automatic,all,grey,Dortmund,dealer,5,1,no,excellent,full,sport,17.2,8.0
81058.73,Porsche,Boxster,2024,40025,1.5,100,hybrid,automatic,front,black,Frankfurt,dealer,4,6,no,excellent,full,sport,23.6,3.6
29908.92,Mercedes-Benz,E-Klasse,2021,33617,0.0,200,electric,manual,rear,grey,Muenster,private,5,1,no,excellent,full,sport,2.0,17.4
27863.98,Opel,Grandland,2024,22139,0.0,150,electric,automatic,rear,white,Bielefeld,private,5,1,no,excellent,full,sport,18.2,16.6
29181.8,Ford,Kuga,2025,26807,0.0,150,electric,automatic,all,white,Bremen,private,5,1,no,excellent,full,sport,0.0,16.2
19674.87,BMW,i4,2024,21497,3.0,210,hybrid,automatic,front,green,Berlin,dealer,4,3,yes,good,full,m_sport,2.3,6.0
9838.14,Skoda,Octavia,2021,39927,2.0,110,diesel,manual,front,black,Duesseldorf,dealer,4,3,no,excellent,full,sport,5.8,5.5
2048.02,Audi,A1,2011,172185,3.0,180,diesel,manual,rear,white,Munich,dealer,4,6,no,good,partial,base,7.8,6.9
14647.6,Seat,Ateca,2024,26268,2.0,180,petrol,manual,all,blue,Bonn,dealer,5,1,no,excellent,full,sport,10.3,8.9
15798.4,Opel,Crossland,2024,15872,3.0,220,petrol,automatic,rear,black,Stuttgart,dealer,5,1,no,excellent,full,sport,12.2,8.7
17563.78,BMW,i4,2023,106035,0.0,100,electric,manual,front,blue,Hamburg,private,4,3,yes,good,partial,m_sport,20.3,14.5
9238.33,Seat,Arona,2021,75088,1.6,110,petrol,automatic,rear,white,Dortmund,dealer,5,2,no,excellent,full,sport,8.0,7.5
7065.16,Seat,Leon,2022,129868,3.0,220,petrol,manual,front,white,Essen,private,5,5,no,good,partial,sport,4.2,9.2
3640.45,Skoda,Kodiaq,2008,248263,2.0,180,petrol,manual,front,blue,Leipzig,dealer,4,1,no,fair,none,base,8.3,7.2
136222.27,Porsche,Panamera,2025,13408,3.0,210,diesel,automatic,all,grey,Berlin,dealer,4,3,no,excellent,full,base,9.5,8.1
19566.62,Seat,Leon Cupra,2023,31168,3.0,210,diesel,automatic,all,red,Dresden,private,5,5,no,excellent,full,base,21.8,6.9
6151.96,Skoda,Karoq,2018,107446,3.0,180,diesel,manual,front,black,Frankfurt,dealer,4,2,yes,fair,partial,sport,15.1,6.6
12563.7,Volkswagen,Polo,2023,78141,1.6,90,diesel,automatic,all,blue,Hamburg,private,5,2,no,excellent,full,s_line,16.0,3.2
14571.08,Opel,Zafira,2016,89860,0.0,250,electric,automatic,all,silver,Stuttgart,private,5,1,no,excellent,full,sport,6.9,21.0
9884.89,Audi,A4,2020,111850,3.0,220,petrol,manual,rear,green,Berlin,dealer,4,3,no,good,full,base,10.4,9.6
160173.99,Porsche,Cayenne,2025,24783,0.0,200,electric,automatic,all,white,Frankfurt,dealer,4,2,no,excellent,full,sport,3.8,17.6
7419.72,Seat,Leon,2015,95480,3.0,210,diesel,manual,front,red,Bremen,private,5,2,no,excellent,full,sport,7.0,6.8
16519.93,Skoda,Kodiaq RS,2019,51170,3.0,210,diesel,automatic,all,white,Bielefeld,private,5,1,no,excellent,full,sport,5.6,7.7
190918.47,Porsche,Taycan,2025,22747,2.0,140,diesel,automatic,front,white,Munich,private,4,1,no,excellent,full,s_line,13.8,5.9
39262.23,Audi,Q8,2021,28808,3.0,220,petrol,automatic,front,blue,Cologne,dealer,3,2,no,excellent,full,s_line,16.0,8.7
2217.49,Audi,A6,2011,236645,2.0,110,diesel,manual,all,red,Stuttgart,dealer,4,5,yes,fair,none,base,11.5,5.4
4989.48,Seat,Ibiza,2012,93121,3.0,180,diesel,manual,front,black,Cologne,private,4,1,no,excellent,partial,sport,6.8,6.7
4507.22,BMW,X1,2012,147667,2.0,140,diesel,manual,all,black,Dresden,private,3,5,no,good,full,base,6.7,4.6
2376.48,Seat,Ibiza,2015,294179,3.0,180,diesel,automatic,all,black,Bielefeld,dealer,4,3,no,fair,partial,sport,0.0,5.8
3370.03,Ford,Puma,2002,279482,2.0,140,diesel,automatic,front,silver,Bielefeld,private,5,1,no,fair,none,sport,10.3,5.9
6996.95,Porsche,Macan,2014,276764,3.0,210,diesel,automatic,front,white,Hamburg,dealer,5,3,no,fair,full,base,2.4,7.4
9389.98,Seat,Arona,2021,71840,3.0,180,diesel,manual,all,grey,Muenster,private,5,2,no,excellent,full,base,3.8,7.1
19807.58,Skoda,Kodiaq RS,2022,49885,1.5,100,hybrid,automatic,rear,white,Nuernberg,dealer,4,4,no,excellent,full,sport,21.2,4.0
3924.17,Skoda,Kamiq,2016,226666,2.0,140,hybrid,automatic,all,black,Hannover,dealer,5,3,yes,fair,full,sport,0.0,4.4
62377.25,Audi,A7,2024,26865,0.0,100,electric,automatic,all,white,Bielefeld,private,4,4,no,excellent,full,base,14.7,13.7
3574.89,Mercedes-Benz,E-Klasse,2012,236899,3.0,210,diesel,manual,rear,white,Leipzig,dealer,5,1,no,fair,none,base,1.4,6.8
19323.51,Ford,Focus,2024,59765,2.5,180,hybrid,automatic,all,black,Hannover,dealer,4,4,no,excellent,full,sport,3.5,5.2
61615.54,Porsche,Taycan,2021,82886,3.0,180,diesel,automatic,rear,grey,Stuttgart,dealer,5,2,no,good,full,sport,3.0,7.1
5150.57,Seat,Leon Cupra,2008,240469,2.0,140,petrol,automatic,all,white,Leipzig,dealer,4,2,no,fair,partial,base,4.2,7.3
26169.97,BMW,X1,2024,33238,2.0,110,diesel,automatic,rear,black,Bonn,dealer,4,1,no,excellent,full,base,7.1,5.7
45869.55,Porsche,Macan,2022,64830,1.6,110,petrol,manual,front,black,Stuttgart,private,5,1,no,excellent,full,sport,15.8,6.7
14602.44,Audi,A1,2024,38653,2.5,180,hybrid,automatic,rear,white,Bielefeld,dealer,5,1,no,excellent,full,base,0.3,5.7
6244.05,Opel,Crossland,2020,122571,3.0,210,diesel,automatic,all,white,Nuernberg,dealer,4,4,no,good,partial,base,14.7,6.1
7080.94,Seat,Ibiza,2022,84423,2.5,180,hybrid,manual,front,silver,Duesseldorf,private,4,3,no,good,full,sport,10.9,5.9
93350.42,Porsche,Boxster,2024,48510,0.0,250,electric,automatic,all,grey,Hamburg,dealer,4,6,no,excellent,full,base,3.0,18.8
17606.97,Porsche,Taycan,2015,199250,3.0,210,diesel,automatic,rear,red,Munich,dealer,4,2,no,fair,partial,s_line,8.0,8.3
4009.55,BMW,Z4,2014,201788,3.0,180,diesel,automatic,all,black,Bielefeld,dealer,4,3,yes,fair,partial,s_line,8.2,6.5
25967.75,Seat,Leon Cupra,2024,19690,1.2,70,petrol,automatic,all,blue,Frankfurt,private,4,2,no,excellent,full,sport,12.6,4.4
4243.8,Ford,Puma,2014,222062,2.5,180,hybrid,manual,front,black,Bielefeld,dealer,4,4,no,good,none,sport,5.4,4.6
8453.55,Opel,Crossland,2023,57966,1.2,70,petrol,automatic,front,silver,Leipzig,dealer,4,3,yes,good,full,base,12.2,4.8
10489.95,BMW,2er,2018,103936,4.0,300,petrol,manual,all,black,Munich,private,3,1,no,excellent,partial,base,14.4,10.4
14159.55,Porsche,911,2016,155597,1.6,90,diesel,automatic,rear,white,Berlin,private,4,4,yes,fair,none,base,6.3,4.3
21747.36,Skoda,Octavia RS,2022,33039,0.0,150,electric,automatic,front,silver,Bielefeld,dealer,5,1,no,excellent,full,sport,9.6,15.5
7629.37,Opel,Crossland,2022,34542,4.0,300,petrol,automatic,rear,grey,Frankfurt,dealer,4,2,yes,good,full,base,2.7,12.0
9527.58,Seat,Leon Cupra,2020,114014,3.0,210,hybrid,manual,all,grey,Dortmund,dealer,5,1,no,good,none,sport,2.8,5.0
2665.07,Ford,Puma,2010,316058,2.0,140,diesel,manual,front,grey,Hamburg,private,5,3,yes,fair,partial,base,6.0,5.7
6789.48,Opel,Zafira,2018,137548,2.0,180,petrol,automatic,front,silver,Dortmund,private,4,2,no,good,partial,base,11.7,7.5
4193.59,Seat,Tarraco,2006,249405,1.5,100,hybrid,manual,all,black,Bielefeld,dealer,4,3,no,fair,full,base,0.0,4.3
8186.0,Seat,Ateca,2022,199006,2.0,140,diesel,automatic,rear,black,Hamburg,dealer,4,4,no,good,full,base,11.2,5.5
17476.77,Volkswagen,Golf GTI,2020,125375,2.0,110,diesel,automatic,all,white,Bremen,private,5,1,no,good,full,base,13.6,4.3
8188.24,BMW,6er,2018,164162,3.0,180,diesel,automatic,front,red,Stuttgart,private,4,1,yes,fair,full,base,9.8,5.1
86088.39,Porsche,Cayman,2024,20308,3.0,210,hybrid,manual,front,black,Stuttgart,dealer,4,5,no,excellent,full,s_line,26.7,5.7
16824.43,Seat,Leon,2023,15116,0.0,200,electric,manual,rear,silver,Nuernberg,private,5,2,no,excellent,full,sport,3.8,17.5
104290.52,Porsche,Boxster,2024,25900,2.5,180,hybrid,automatic,all,white,Hannover,private,4,1,no,excellent,full,sport,8.7,4.6
13283.33,Seat,Ateca,2024,24422,4.0,300,petrol,automatic,front,black,Nuernberg,dealer,5,2,yes,good,full,sport,8.0,11.7
4046.98,BMW,1er,2018,48490,2.0,140,petrol,manual,all,white,Hannover,dealer,3,5,yes,good,partial,sport,8.7,7.0
6364.24,Ford,Puma,2020,138913,3.0,210,diesel,manual,all,grey,Nuernberg,private,4,2,no,good,none,sport,0.0,8.2
3803.01,Seat,Tarraco,2019,142433,2.0,140,petrol,automatic,front,blue,Bielefeld,dealer,5,6,yes,fair,full,base,0.1,7.7
25104.57,Seat,Tarraco,2025,7700,2.0,140,diesel,automatic,front,silver,Dresden,dealer,4,1,no,excellent,full,base,5.1,4.2
11567.01,Seat,Tarraco,2021,109109,2.0,180,petrol,automatic,front,silver,Stuttgart,private,4,1,no,excellent,full,base,2.4,8.0
28208.19,Volkswagen,Touran,2025,20936,3.0,210,hybrid,automatic,all,black,Hamburg,dealer,4,5,no,excellent,full,sport,10.4,5.1
28832.05,Ford,Mustang,2023,29320,3.0,180,diesel,automatic,all,silver,Hannover,dealer,5,1,yes,good,full,base,12.1,5.3
8657.92,Skoda,Karoq,2019,92539,2.0,140,petrol,automatic,all,silver,Hamburg,dealer,4,1,no,good,full,base,8.1,8.0
14152.24,Skoda,Superb L&K,2020,92842,1.6,90,diesel,manual,front,white,Stuttgart,dealer,4,1,no,excellent,full,sport,3.8,4.6
17102.39,Ford,Focus,2023,32943,3.0,180,diesel,automatic,all,blue,Leipzig,dealer,5,1,no,excellent,full,sport,22.8,5.4
5711.96,Seat,Ibiza,2022,55113,2.0,180,petrol,automatic,all,blue,Duesseldorf,private,5,5,no,excellent,partial,sport,17.6,8.1
8056.73,Ford,Mondeo,2017,75806,1.6,110,petrol,automatic,front,white,Cologne,dealer,5,6,no,excellent,full,base,6.7,6.4
21087.07,Ford,Focus,2024,38745,2.5,180,hybrid,automatic,all,red,Duesseldorf,dealer,5,1,no,excellent,full,sport,13.1,4.0
3494.64,BMW,6er,2005,350000,4.0,300,petrol,automatic,rear,black,Stuttgart,dealer,4,2,no,fair,partial,base,3.5,11.8
7931.57,Mercedes-Benz,B-Klasse,2016,89162,2.5,180,hybrid,manual,all,white,Leipzig,private,4,1,no,excellent,full,amg,0.6,5.0
14898.79,Opel,Mokka,2023,35780,2.0,110,diesel,automatic,front,black,Bonn,private,5,1,no,excellent,full,sport,16.3,5.2
8285.16,Ford,Kuga,2020,115160,3.0,180,diesel,automatic,all,silver,Essen,dealer,4,6,no,good,full,base,5.2,7.0
36081.52,BMW,i4,2023,53029,3.0,220,petrol,automatic,all,blue,Nuernberg,dealer,4,1,no,excellent,full,m_sport,10.2,10.1
4576.06,Ford,Mondeo,2012,233969,2.0,140,petrol,manual,front,red,Duesseldorf,private,5,1,no,fair,none,sport,5.1,7.4
